filename,width,height,class,xmin,ymin,xmax,ymax
DaunPepayaJepang (165).jpg,4032,3024,Daun Pepaya Jepang,1010,142,3559,3024
DaunPepayaJepang (166).jpg,4032,3024,Daun Pepaya Jepang,1418,550,3330,2754
DaunPepayaJepang (167).jpg,4032,3024,Daun Pepaya Jepang,1238,174,3338,2914
DaunPepayaJepang (168).jpg,4032,3024,Daun Pepaya Jepang,1106,134,3482,3022
DaunPepayaJepang (169).jpg,4032,3024,Daun Pepaya Jepang,994,82,3450,2934
DaunPepayaJepang (17).jpg,4032,3024,Daun Pepaya Jepang,1142,210,3458,2774
DaunPepayaJepang (170).jpg,4032,3024,Daun Pepaya Jepang,1006,398,3262,3022
DaunPepayaJepang (171).jpg,4032,3024,Daun Pepaya Jepang,962,30,3862,2946
DaunPepayaJepang (172).jpg,4032,3024,Daun Pepaya Jepang,1150,114,3758,2846
DaunPepayaJepang (173).jpg,4032,3024,Daun Pepaya Jepang,970,30,3434,2982
DaunPepayaJepang (174).jpg,4032,3024,Daun Pepaya Jepang,738,314,3782,2650
DaunPepayaJepang (175).jpg,4032,3024,Daun Pepaya Jepang,638,54,3056,3024
DaunPepayaJepang (176).jpg,3024,4032,Daun Pepaya Jepang,246,444,2641,3618
DaunPepayaJepang (177).jpg,4032,3024,Daun Pepaya Jepang,426,238,3562,2618
DaunPepayaJepang (178).jpg,3024,4032,Daun Pepaya Jepang,409,439,2762,3518
DaunPepayaJepang (179).jpg,4032,3024,Daun Pepaya Jepang,438,242,3554,2618
DaunPepayaJepang (18).jpg,4032,3024,Daun Pepaya Jepang,974,454,3062,2674
DaunPepayaJepang (180).jpg,4032,3024,Daun Pepaya Jepang,1310,18,3838,2910
DaunPepayaJepang (181).jpg,4032,3024,Daun Pepaya Jepang,458,258,3786,2846
DaunPepayaJepang (182).jpg,4032,3024,Daun Pepaya Jepang,974,94,3142,2786
DaunPepayaJepang (183).jpg,4032,3024,Daun Pepaya Jepang,658,98,3534,2450
DaunPepayaJepang (184).jpg,4032,3024,Daun Pepaya Jepang,1406,1442,2834,2966
DaunPepayaJepang (184).jpg,4032,3024,Daun Pepaya Jepang,1658,126,2774,1478
DaunPepayaJepang (185).jpg,4032,3024,Daun Pepaya Jepang,278,814,1806,2146
DaunPepayaJepang (185).jpg,4032,3024,Daun Pepaya Jepang,1758,746,3594,2390
DaunPepayaJepang (186).jpg,3024,4032,Daun Pepaya Jepang,604,1755,2309,3560
DaunPepayaJepang (186).jpg,3024,4032,Daun Pepaya Jepang,904,292,2193,1802
DaunPepayaJepang (187).jpg,4032,3024,Daun Pepaya Jepang,462,606,2282,2266
DaunPepayaJepang (187).jpg,4032,3024,Daun Pepaya Jepang,2230,906,3730,2214
DaunPepayaJepang (188).jpg,4032,3024,Daun Pepaya Jepang,1226,1522,2306,2890
DaunPepayaJepang (188).jpg,4032,3024,Daun Pepaya Jepang,1230,134,2582,1638
DaunPepayaJepang (189).jpg,4032,3024,Daun Pepaya Jepang,766,578,2218,1746
DaunPepayaJepang (189).jpg,4032,3024,Daun Pepaya Jepang,2158,642,3738,2102
DaunPepayaJepang (19).jpg,4032,3024,Daun Pepaya Jepang,950,330,3222,2694
DaunPepayaJepang (190).jpg,4032,3024,Daun Pepaya Jepang,1070,110,3618,2926
DaunPepayaJepang (191).jpg,4032,3024,Daun Pepaya Jepang,538,66,2950,2818
DaunPepayaJepang (192).jpg,4032,3024,Daun Pepaya Jepang,1054,230,3462,2982
DaunPepayaJepang (193).jpg,4032,3024,Daun Pepaya Jepang,1050,230,3474,2974
DaunPepayaJepang (194).jpg,4032,3024,Daun Pepaya Jepang,1070,94,3518,2798
DaunPepayaJepang (195).jpg,4032,3024,Daun Pepaya Jepang,1386,242,3754,2914
DaunPepayaJepang (196).jpg,4032,3024,Daun Pepaya Jepang,1070,154,3490,2930
DaunPepayaJepang (197).jpg,4032,3024,Daun Pepaya Jepang,710,58,3491,3024
DaunPepayaJepang (198).jpg,4032,3024,Daun Pepaya Jepang,822,94,3600,3024
DaunPepayaJepang (199).jpg,4032,3024,Daun Pepaya Jepang,890,194,3270,2638
DaunPepayaJepang (2).jpg,4032,3024,Daun Pepaya Jepang,1234,254,3582,2794
DaunPepayaJepang (20).jpg,4032,3024,Daun Pepaya Jepang,1258,218,3586,2378
DaunPepayaJepang (200).jpg,4032,3024,Daun Pepaya Jepang,962,30,3666,2802
DaunPepayaJepang (201).jpg,4032,3024,Daun Pepaya Jepang,662,18,3430,2802
DaunPepayaJepang (202).jpg,4032,3024,Daun Pepaya Jepang,654,1,3351,2982
DaunPepayaJepang (203).jpg,4032,3024,Daun Pepaya Jepang,882,158,3355,3024
DaunPepayaJepang (204).jpg,4032,3024,Daun Pepaya Jepang,818,38,3246,2918
DaunPepayaJepang (205).jpg,4032,3024,Daun Pepaya Jepang,694,26,3732,3024
DaunPepayaJepang (206).jpg,4032,3024,Daun Pepaya Jepang,1030,86,3686,3022
DaunPepayaJepang (207).jpg,4032,3024,Daun Pepaya Jepang,426,18,4028,3024
DaunPepayaJepang (208).jpg,4032,3024,Daun Pepaya Jepang,602,2,3730,3024
DaunPepayaJepang (209).jpg,4032,3024,Daun Pepaya Jepang,810,6,3760,3024
DaunPepayaJepang (21).jpg,4032,3024,Daun Pepaya Jepang,1154,478,3490,2746
DaunPepayaJepang (210).jpg,4032,3024,Daun Pepaya Jepang,418,26,4032,2936
DaunPepayaJepang (211).jpg,4032,3024,Daun Pepaya Jepang,430,6,4032,2715
DaunPepayaJepang (212).jpg,4032,3024,Daun Pepaya Jepang,782,10,4032,3010
DaunPepayaJepang (213).jpg,4032,3024,Daun Pepaya Jepang,10,10,3781,3024
DaunPepayaJepang (214).jpg,4032,3024,Daun Pepaya Jepang,310,2,4015,3024
DaunPepayaJepang (215).jpg,4032,3024,Daun Pepaya Jepang,890,158,3058,2742
DaunPepayaJepang (216).jpg,4032,3024,Daun Pepaya Jepang,702,10,3290,3022
DaunPepayaJepang (217).jpg,4032,3024,Daun Pepaya Jepang,1014,1,3362,2780
DaunPepayaJepang (218).jpg,4032,3024,Daun Pepaya Jepang,1014,46,3310,2766
DaunPepayaJepang (219).jpg,4032,3024,Daun Pepaya Jepang,74,1262,1746,2738
DaunPepayaJepang (219).jpg,4032,3024,Daun Pepaya Jepang,1746,1162,3802,2766
DaunPepayaJepang (22).jpg,4032,3024,Daun Pepaya Jepang,1674,434,3590,2374
DaunPepayaJepang (220).jpg,4032,3024,Daun Pepaya Jepang,270,1498,1806,2974
DaunPepayaJepang (220).jpg,4032,3024,Daun Pepaya Jepang,1874,1098,3850,2798
DaunPepayaJepang (221).jpg,4032,3024,Daun Pepaya Jepang,134,1018,2010,2682
DaunPepayaJepang (221).jpg,4032,3024,Daun Pepaya Jepang,1918,982,3918,2658
DaunPepayaJepang (222).jpg,4032,3024,Daun Pepaya Jepang,490,846,2354,2650
DaunPepayaJepang (222).jpg,4032,3024,Daun Pepaya Jepang,1966,678,3762,2566
DaunPepayaJepang (223).jpg,4032,3024,Daun Pepaya Jepang,246,702,1930,2210
DaunPepayaJepang (223).jpg,4032,3024,Daun Pepaya Jepang,1914,902,3830,2662
DaunPepayaJepang (224).jpg,4032,3024,Daun Pepaya Jepang,1874,818,3942,2698
DaunPepayaJepang (224).jpg,4032,3024,Daun Pepaya Jepang,142,642,1890,2246
DaunPepayaJepang (225).jpg,4032,3024,Daun Pepaya Jepang,126,30,3776,3024
DaunPepayaJepang (226).jpg,4032,3024,Daun Pepaya Jepang,278,178,3430,3024
DaunPepayaJepang (227).jpg,4032,3024,Daun Pepaya Jepang,562,898,1790,2106
DaunPepayaJepang (227).jpg,4032,3024,Daun Pepaya Jepang,1930,1226,3546,2722
DaunPepayaJepang (228).jpg,4032,3024,Daun Pepaya Jepang,510,874,2074,2318
DaunPepayaJepang (228).jpg,4032,3024,Daun Pepaya Jepang,1878,906,3806,2590
DaunPepayaJepang (229).jpg,4032,3024,Daun Pepaya Jepang,182,806,1958,2482
DaunPepayaJepang (229).jpg,4032,3024,Daun Pepaya Jepang,1746,814,3914,2770
DaunPepayaJepang (23).jpg,4032,3024,Daun Pepaya Jepang,1074,378,3342,2714
DaunPepayaJepang (230).jpg,4032,3024,Daun Pepaya Jepang,1146,122,3790,2886
DaunPepayaJepang (231).jpg,4032,3024,Daun Pepaya Jepang,1166,226,3546,2898
DaunPepayaJepang (232).jpg,4032,3024,Daun Pepaya Jepang,1006,218,3314,2902
DaunPepayaJepang (233).jpg,4032,3024,Daun Pepaya Jepang,1134,174,3606,2862
DaunPepayaJepang (234).jpg,4032,3024,Daun Pepaya Jepang,1218,18,3774,2806
DaunPepayaJepang (235).jpg,4032,3024,Daun Pepaya Jepang,902,134,3510,2914
DaunPepayaJepang (236).jpg,4032,3024,Daun Pepaya Jepang,910,174,3598,3010
DaunPepayaJepang (237).jpg,4032,3024,Daun Pepaya Jepang,14,2,4032,3004
DaunPepayaJepang (238).jpg,4032,3024,Daun Pepaya Jepang,726,14,4032,3020
DaunPepayaJepang (239).jpg,4032,3024,Daun Pepaya Jepang,762,234,3246,2926
DaunPepayaJepang (24).jpg,4032,3024,Daun Pepaya Jepang,1058,274,3266,2590
DaunPepayaJepang (240).jpg,4032,3024,Daun Pepaya Jepang,530,10,3829,3024
DaunPepayaJepang (241).jpg,4032,3024,Daun Pepaya Jepang,1070,130,3342,2710
DaunPepayaJepang (242).jpg,4032,3024,Daun Pepaya Jepang,1034,122,3482,2974
DaunPepayaJepang (243).jpg,4032,3024,Daun Pepaya Jepang,1034,206,3362,2642
DaunPepayaJepang (244).jpg,4032,3024,Daun Pepaya Jepang,682,246,3638,2870
DaunPepayaJepang (245).jpg,4032,3024,Daun Pepaya Jepang,806,10,3294,2682
DaunPepayaJepang (246).jpg,4032,3024,Daun Pepaya Jepang,1202,14,3686,2922
DaunPepayaJepang (247).jpg,4032,3024,Daun Pepaya Jepang,754,230,3942,2766
DaunPepayaJepang (248).jpg,4032,3024,Daun Pepaya Jepang,698,282,3450,2862
DaunPepayaJepang (249).jpg,4032,3024,Daun Pepaya Jepang,822,350,3458,2898
DaunPepayaJepang (25).jpg,4032,3024,Daun Pepaya Jepang,998,430,3518,2802
DaunPepayaJepang (250).jpg,4032,3024,Daun Pepaya Jepang,818,78,3526,2982
DaunPepayaJepang (251).jpg,4032,3024,Daun Pepaya Jepang,1026,198,3630,2970
DaunPepayaJepang (252).jpg,4032,3024,Daun Pepaya Jepang,1034,194,3674,2966
DaunPepayaJepang (253).jpg,4032,3024,Daun Pepaya Jepang,1198,202,3638,2966
DaunPepayaJepang (254).jpg,4032,3024,Daun Pepaya Jepang,742,318,3650,2922
DaunPepayaJepang (255).jpg,4032,3024,Daun Pepaya Jepang,606,166,3698,2878
DaunPepayaJepang (256).jpg,4032,3024,Daun Pepaya Jepang,594,10,3686,2822
DaunPepayaJepang (257).jpg,4032,3024,Daun Pepaya Jepang,674,186,3730,2874
DaunPepayaJepang (258).jpg,4032,3024,Daun Pepaya Jepang,1062,50,3474,3024
DaunPepayaJepang (259).jpg,4032,3024,Daun Pepaya Jepang,1198,78,3562,3014
DaunPepayaJepang (26).jpg,4032,3024,Daun Pepaya Jepang,1426,738,3358,2750
DaunPepayaJepang (260).jpg,4032,3024,Daun Pepaya Jepang,1254,118,3458,2922
DaunPepayaJepang (261).jpg,4032,3024,Daun Pepaya Jepang,1382,90,3622,2694
DaunPepayaJepang (262).jpg,4032,3024,Daun Pepaya Jepang,978,110,3378,2850
DaunPepayaJepang (263).jpg,4032,3024,Daun Pepaya Jepang,902,114,3478,3006
DaunPepayaJepang (264).jpg,4032,3024,Daun Pepaya Jepang,978,58,3498,2950
DaunPepayaJepang (265).jpg,4032,3024,Daun Pepaya Jepang,1054,130,3458,2894
DaunPepayaJepang (266).jpg,4032,3024,Daun Pepaya Jepang,1346,258,3530,2754
DaunPepayaJepang (267).jpg,4032,3024,Daun Pepaya Jepang,1414,234,3486,2618
DaunPepayaJepang (268).jpg,4032,3024,Daun Pepaya Jepang,1414,146,3518,2634
DaunPepayaJepang (269).jpg,4032,3024,Daun Pepaya Jepang,1634,214,3666,2582
DaunPepayaJepang (27).jpg,4032,3024,Daun Pepaya Jepang,1146,490,3382,2802
DaunPepayaJepang (270).jpg,4032,3024,Daun Pepaya Jepang,1222,106,3098,2606
DaunPepayaJepang (271).jpg,4032,3024,Daun Pepaya Jepang,1322,38,3362,2790
DaunPepayaJepang (272).jpg,4032,3024,Daun Pepaya Jepang,1450,142,3422,2806
DaunPepayaJepang (273).jpg,4032,3024,Daun Pepaya Jepang,890,514,3930,2730
DaunPepayaJepang (274).jpg,4032,3024,Daun Pepaya Jepang,642,542,3730,2746
DaunPepayaJepang (275).jpg,4032,3024,Daun Pepaya Jepang,930,586,3822,2742
DaunPepayaJepang (276).jpg,4032,3024,Daun Pepaya Jepang,442,894,2094,2154
DaunPepayaJepang (276).jpg,4032,3024,Daun Pepaya Jepang,1934,730,4032,2497
DaunPepayaJepang (277).jpg,4032,3024,Daun Pepaya Jepang,1794,770,3778,2470
DaunPepayaJepang (277).jpg,4032,3024,Daun Pepaya Jepang,286,986,1922,2114
DaunPepayaJepang (278).jpg,4032,3024,Daun Pepaya Jepang,314,1010,1962,2146
DaunPepayaJepang (278).jpg,4032,3024,Daun Pepaya Jepang,1838,758,3890,2530
DaunPepayaJepang (279).jpg,4032,3024,Daun Pepaya Jepang,154,982,1858,2158
DaunPepayaJepang (279).jpg,4032,3024,Daun Pepaya Jepang,1714,706,3798,2534
DaunPepayaJepang (28).jpg,4032,3024,Daun Pepaya Jepang,866,406,3258,2666
DaunPepayaJepang (280).jpg,4032,3024,Daun Pepaya Jepang,166,858,1938,2142
DaunPepayaJepang (280).jpg,4032,3024,Daun Pepaya Jepang,1826,698,3938,2550
DaunPepayaJepang (281).jpg,4032,3024,Daun Pepaya Jepang,1910,654,3966,2530
DaunPepayaJepang (281).jpg,4032,3024,Daun Pepaya Jepang,234,834,1998,2110
DaunPepayaJepang (282).jpg,4032,3024,Daun Pepaya Jepang,338,922,2006,2302
DaunPepayaJepang (282).jpg,4032,3024,Daun Pepaya Jepang,2030,674,3838,2358
DaunPepayaJepang (283).jpg,4032,3024,Daun Pepaya Jepang,258,838,1914,2190
DaunPepayaJepang (283).jpg,4032,3024,Daun Pepaya Jepang,1946,602,3710,2246
DaunPepayaJepang (284).jpg,4032,3024,Daun Pepaya Jepang,282,922,1922,2322
DaunPepayaJepang (284).jpg,4032,3024,Daun Pepaya Jepang,1954,722,3718,2358
DaunPepayaJepang (285).jpg,4032,3024,Daun Pepaya Jepang,2010,650,3902,2290
DaunPepayaJepang (285).jpg,4032,3024,Daun Pepaya Jepang,334,910,2014,2282
DaunPepayaJepang (286).jpg,4032,3024,Daun Pepaya Jepang,432,1014,2072,2426
DaunPepayaJepang (286).jpg,4032,3024,Daun Pepaya Jepang,2078,706,3930,2322
DaunPepayaJepang (287).jpg,4032,3024,Daun Pepaya Jepang,2042,598,3926,2334
DaunPepayaJepang (287).jpg,4032,3024,Daun Pepaya Jepang,254,882,2038,2346
DaunPepayaJepang (288).jpg,4032,3024,Daun Pepaya Jepang,78,782,1954,2246
DaunPepayaJepang (288).jpg,4032,3024,Daun Pepaya Jepang,1870,478,3850,2350
DaunPepayaJepang (289).jpg,4032,3024,Daun Pepaya Jepang,202,786,2086,2234
DaunPepayaJepang (289).jpg,4032,3024,Daun Pepaya Jepang,1998,558,3986,2450
DaunPepayaJepang (29).jpg,4032,3024,Daun Pepaya Jepang,842,354,2958,2626
DaunPepayaJepang (290).jpg,4032,3024,Daun Pepaya Jepang,650,26,3318,2882
DaunPepayaJepang (291).jpg,4032,3024,Daun Pepaya Jepang,870,62,3442,2946
DaunPepayaJepang (292).jpg,4032,3024,Daun Pepaya Jepang,858,142,3258,2818
DaunPepayaJepang (293).jpg,4032,3024,Daun Pepaya Jepang,994,54,3678,2974
DaunPepayaJepang (294).jpg,4032,3024,Daun Pepaya Jepang,1170,154,3766,2946
DaunPepayaJepang (295).jpg,4032,3024,Daun Pepaya Jepang,738,206,3506,2738
DaunPepayaJepang (296).jpg,4032,3024,Daun Pepaya Jepang,682,118,3690,2870
DaunPepayaJepang (297).jpg,4032,3024,Daun Pepaya Jepang,1042,158,3638,2954
DaunPepayaJepang (298).jpg,4032,3024,Daun Pepaya Jepang,1082,154,3650,2950
DaunPepayaJepang (299).jpg,4032,3024,Daun Pepaya Jepang,694,322,3454,2830
DaunPepayaJepang (3).jpg,4032,3024,Daun Pepaya Jepang,1206,114,3626,2478
DaunPepayaJepang (30).jpg,4032,3024,Daun Pepaya Jepang,962,494,3162,2534
DaunPepayaJepang (300).jpg,4032,3024,Daun Pepaya Jepang,634,226,3506,2818
DaunPepayaJepang (301).jpg,4032,3024,Daun Pepaya Jepang,838,170,3298,2894
DaunPepayaJepang (302).jpg,4032,3024,Daun Pepaya Jepang,942,194,3366,2858
DaunPepayaJepang (303).jpg,4032,3024,Daun Pepaya Jepang,862,322,3582,2706
DaunPepayaJepang (304).jpg,4032,3024,Daun Pepaya Jepang,854,226,3186,2838
DaunPepayaJepang (305).jpg,4032,3024,Daun Pepaya Jepang,578,318,3502,2818
DaunPepayaJepang (306).jpg,4032,3024,Daun Pepaya Jepang,974,170,3578,3018
DaunPepayaJepang (307).jpg,4032,3024,Daun Pepaya Jepang,1014,174,3586,2890
DaunPepayaJepang (308).jpg,4032,3024,Daun Pepaya Jepang,1070,242,3330,2782
DaunPepayaJepang (309).jpg,4032,3024,Daun Pepaya Jepang,1282,178,3522,2730
DaunPepayaJepang (31).jpg,4032,3024,Daun Pepaya Jepang,1134,218,3418,2550
DaunPepayaJepang (310).jpg,4032,3024,Daun Pepaya Jepang,1338,130,3742,2914
DaunPepayaJepang (311).jpg,4032,3024,Daun Pepaya Jepang,1422,190,3814,2918
DaunPepayaJepang (312).jpg,4032,3024,Daun Pepaya Jepang,862,142,3262,2862
DaunPepayaJepang (313).jpg,4032,3024,Daun Pepaya Jepang,970,242,3214,2798
DaunPepayaJepang (314).jpg,4032,3024,Daun Pepaya Jepang,930,226,3166,2878
DaunPepayaJepang (315).jpg,4032,3024,Daun Pepaya Jepang,322,594,2206,2326
DaunPepayaJepang (315).jpg,4032,3024,Daun Pepaya Jepang,2298,846,3914,2178
DaunPepayaJepang (316).jpg,4032,3024,Daun Pepaya Jepang,142,670,2146,2446
DaunPepayaJepang (316).jpg,4032,3024,Daun Pepaya Jepang,2218,918,3942,2350
DaunPepayaJepang (317).jpg,4032,3024,Daun Pepaya Jepang,2254,922,3974,2326
DaunPepayaJepang (317).jpg,4032,3024,Daun Pepaya Jepang,182,646,2158,2398
DaunPepayaJepang (318).jpg,4032,3024,Daun Pepaya Jepang,286,522,2206,2262
DaunPepayaJepang (318).jpg,4032,3024,Daun Pepaya Jepang,2302,798,3954,2162
DaunPepayaJepang (319).jpg,4032,3024,Daun Pepaya Jepang,2326,826,4014,2194
DaunPepayaJepang (319).jpg,4032,3024,Daun Pepaya Jepang,230,514,2242,2254
DaunPepayaJepang (32).jpg,4032,3024,Daun Pepaya Jepang,1218,122,3574,2694
DaunPepayaJepang (320).jpg,4032,3024,Daun Pepaya Jepang,390,694,2270,2434
DaunPepayaJepang (320).jpg,4032,3024,Daun Pepaya Jepang,2282,766,3922,2082
DaunPepayaJepang (321).jpg,4032,3024,Daun Pepaya Jepang,274,794,2254,2594
DaunPepayaJepang (321).jpg,4032,3024,Daun Pepaya Jepang,2242,882,3942,2254
DaunPepayaJepang (322).jpg,4032,3024,Daun Pepaya Jepang,306,674,2286,2478
DaunPepayaJepang (322).jpg,4032,3024,Daun Pepaya Jepang,2294,734,3998,2106
DaunPepayaJepang (323).jpg,4032,3024,Daun Pepaya Jepang,626,794,2362,2390
DaunPepayaJepang (323).jpg,4032,3024,Daun Pepaya Jepang,2362,866,3910,2154
DaunPepayaJepang (324).jpg,4032,3024,Daun Pepaya Jepang,1690,1430,3078,2890
DaunPepayaJepang (324).jpg,4032,3024,Daun Pepaya Jepang,1758,122,2826,1434
DaunPepayaJepang (325).jpg,4032,3024,Daun Pepaya Jepang,170,790,2198,2666
DaunPepayaJepang (325).jpg,4032,3024,Daun Pepaya Jepang,2214,1034,3934,2502
DaunPepayaJepang (326).jpg,4032,3024,Daun Pepaya Jepang,118,678,2154,2622
DaunPepayaJepang (326).jpg,4032,3024,Daun Pepaya Jepang,2126,1126,3902,2570
DaunPepayaJepang (327).jpg,4032,3024,Daun Pepaya Jepang,1010,170,3238,2806
DaunPepayaJepang (328).jpg,4032,3024,Daun Pepaya Jepang,1130,394,3238,2722
DaunPepayaJepang (329).jpg,4032,3024,Daun Pepaya Jepang,726,146,3446,3014
DaunPepayaJepang (33).jpg,4032,3024,Daun Pepaya Jepang,1118,114,3414,2654
DaunPepayaJepang (330).jpg,4032,3024,Daun Pepaya Jepang,994,410,3410,2970
DaunPepayaJepang (331).jpg,4032,3024,Daun Pepaya Jepang,970,86,3146,2834
DaunPepayaJepang (332).jpg,4032,3024,Daun Pepaya Jepang,878,198,3090,2886
DaunPepayaJepang (333).jpg,4032,3024,Daun Pepaya Jepang,1734,1814,2814,2862
DaunPepayaJepang (333).jpg,4032,3024,Daun Pepaya Jepang,1482,978,2654,1994
DaunPepayaJepang (333).jpg,4032,3024,Daun Pepaya Jepang,2674,1114,3762,2254
DaunPepayaJepang (333).jpg,4032,3024,Daun Pepaya Jepang,2362,694,2958,1374
DaunPepayaJepang (333).jpg,4032,3024,Daun Pepaya Jepang,1862,1,2942,734
DaunPepayaJepang (333).jpg,4032,3024,Daun Pepaya Jepang,854,886,1698,1698
DaunPepayaJepang (334).jpg,4032,3024,Daun Pepaya Jepang,1654,862,2858,2094
DaunPepayaJepang (334).jpg,4032,3024,Daun Pepaya Jepang,2642,722,3766,1870
DaunPepayaJepang (334).jpg,4032,3024,Daun Pepaya Jepang,1522,2010,2462,2922
DaunPepayaJepang (334).jpg,4032,3024,Daun Pepaya Jepang,582,542,1430,1658
DaunPepayaJepang (334).jpg,4032,3024,Daun Pepaya Jepang,1354,466,2066,1198
DaunPepayaJepang (334).jpg,4032,3024,Daun Pepaya Jepang,1843,1,3106,846
DaunPepayaJepang (335).jpg,4032,3024,Daun Pepaya Jepang,926,178,2702,2270
DaunPepayaJepang (336).jpg,4032,3024,Daun Pepaya Jepang,770,290,2650,2502
DaunPepayaJepang (337).jpg,4032,3024,Daun Pepaya Jepang,946,374,2806,2546
DaunPepayaJepang (338).jpg,4032,3024,Daun Pepaya Jepang,806,386,2774,2878
DaunPepayaJepang (339).jpg,4032,3024,Daun Pepaya Jepang,742,386,2762,2774
DaunPepayaJepang (34).jpg,4032,3024,Daun Pepaya Jepang,846,374,3526,2726
DaunPepayaJepang (340).jpg,4032,3024,Daun Pepaya Jepang,910,482,2798,2690
DaunPepayaJepang (341).jpg,4032,3024,Daun Pepaya Jepang,914,310,2818,2498
DaunPepayaJepang (342).jpg,4032,3024,Daun Pepaya Jepang,874,310,2878,2566
DaunPepayaJepang (343).jpg,4032,3024,Daun Pepaya Jepang,946,378,2834,2770
DaunPepayaJepang (344).jpg,4032,3024,Daun Pepaya Jepang,834,230,2754,2674
DaunPepayaJepang (345).jpg,4032,3024,Daun Pepaya Jepang,958,270,2798,2522
DaunPepayaJepang (346).jpg,4032,3024,Daun Pepaya Jepang,1182,474,2794,2466
DaunPepayaJepang (347).jpg,4032,3024,Daun Pepaya Jepang,918,406,2730,2618
DaunPepayaJepang (348).jpg,4032,3024,Daun Pepaya Jepang,842,286,2790,2730
DaunPepayaJepang (349).jpg,4032,3024,Daun Pepaya Jepang,990,310,2710,2422
DaunPepayaJepang (35).jpg,4032,3024,Daun Pepaya Jepang,918,206,3506,2826
DaunPepayaJepang (350).jpg,4032,3024,Daun Pepaya Jepang,1306,458,2814,2318
DaunPepayaJepang (351).jpg,4032,3024,Daun Pepaya Jepang,998,478,2654,2466
DaunPepayaJepang (352).jpg,3024,4032,Daun Pepaya Jepang,509,944,2646,2818
DaunPepayaJepang (353).jpg,4032,3024,Daun Pepaya Jepang,1198,522,3094,2642
DaunPepayaJepang (354).jpg,3024,4032,Daun Pepaya Jepang,393,1318,2525,3071
DaunPepayaJepang (355).jpg,4032,3024,Daun Pepaya Jepang,918,382,2810,2546
DaunPepayaJepang (356).jpg,3024,4032,Daun Pepaya Jepang,451,876,2704,2892
DaunPepayaJepang (357).jpg,4032,3024,Daun Pepaya Jepang,1162,414,3162,2698
DaunPepayaJepang (358).jpg,3024,4032,Daun Pepaya Jepang,319,1150,2583,3134
DaunPepayaJepang (359).jpg,4032,3024,Daun Pepaya Jepang,862,334,2858,2574
DaunPepayaJepang (36).jpg,4032,3024,Daun Pepaya Jepang,898,202,3298,2702
DaunPepayaJepang (360).jpg,3024,4032,Daun Pepaya Jepang,588,1181,2546,2808
DaunPepayaJepang (361).jpg,4032,3024,Daun Pepaya Jepang,1226,594,2858,2526
DaunPepayaJepang (362).jpg,3024,4032,Daun Pepaya Jepang,472,1244,2435,2834
DaunPepayaJepang (363).jpg,4032,3024,Daun Pepaya Jepang,1206,482,2810,2426
DaunPepayaJepang (364).jpg,3024,4032,Daun Pepaya Jepang,762,1281,2572,2813
DaunPepayaJepang (365).jpg,4032,3024,Daun Pepaya Jepang,1214,778,2758,2570
DaunPepayaJepang (366).jpg,3024,4032,Daun Pepaya Jepang,430,1223,2283,2750
DaunPepayaJepang (367).jpg,4032,3024,Daun Pepaya Jepang,1242,438,2818,2226
DaunPepayaJepang (368).jpg,4032,3024,Daun Pepaya Jepang,1362,730,2570,2234
DaunPepayaJepang (369).jpg,4032,3024,Daun Pepaya Jepang,1198,698,2602,2386
DaunPepayaJepang (37).jpg,4032,3024,Daun Pepaya Jepang,1266,214,3650,2534
DaunPepayaJepang (370).jpg,4032,3024,Daun Pepaya Jepang,974,534,2586,2522
DaunPepayaJepang (371).jpg,4032,3024,Daun Pepaya Jepang,1102,366,2922,1862
DaunPepayaJepang (372).jpg,4032,3024,Daun Pepaya Jepang,1350,1082,3262,2634
DaunPepayaJepang (373).jpg,4032,3024,Daun Pepaya Jepang,1546,222,3430,1714
DaunPepayaJepang (374).jpg,4032,3024,Daun Pepaya Jepang,1402,1054,3358,2702
DaunPepayaJepang (375).jpg,4032,3024,Daun Pepaya Jepang,914,334,2930,2530
DaunPepayaJepang (376).jpg,4032,3024,Daun Pepaya Jepang,798,226,3150,2882
DaunPepayaJepang (377).jpg,4032,3024,Daun Pepaya Jepang,938,362,2982,2858
DaunPepayaJepang (378).jpg,4032,3024,Daun Pepaya Jepang,1046,382,3086,2886
DaunPepayaJepang (379).jpg,4032,3024,Daun Pepaya Jepang,1022,354,3066,2746
DaunPepayaJepang (38).jpg,4032,3024,Daun Pepaya Jepang,870,354,3686,2778
DaunPepayaJepang (380).jpg,4032,3024,Daun Pepaya Jepang,706,222,2860,3024
DaunPepayaJepang (381).jpg,4032,3024,Daun Pepaya Jepang,914,234,2998,2926
DaunPepayaJepang (382).jpg,4032,3024,Daun Pepaya Jepang,818,90,3238,2818
DaunPepayaJepang (383).jpg,4032,3024,Daun Pepaya Jepang,970,398,2662,2338
DaunPepayaJepang (384).jpg,4032,3024,Daun Pepaya Jepang,954,498,2626,2406
DaunPepayaJepang (385).jpg,4032,3024,Daun Pepaya Jepang,1410,530,2938,1842
DaunPepayaJepang (386).jpg,4032,3024,Daun Pepaya Jepang,1434,486,2890,2162
DaunPepayaJepang (387).jpg,4032,3024,Daun Pepaya Jepang,1502,526,2982,2162
DaunPepayaJepang (388).jpg,4032,3024,Daun Pepaya Jepang,1570,850,2902,1958
DaunPepayaJepang (389).jpg,4032,3024,Daun Pepaya Jepang,1474,638,2878,1786
